slot_file,slot_path,source_file,box_size,row,column,center_x,center_y,label,grid_annotation
IMG_2027_r02_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r02_c03.jpg,IMG_2027.jpg,30,2,3,648.78,413.81,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r02_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r02_c04.jpg,IMG_2027.jpg,30,2,4,882.83,412.62,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r02_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r02_c05.jpg,IMG_2027.jpg,30,2,5,1116.89,411.43,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r03_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r03_c01.jpg,IMG_2027.jpg,30,3,1,182.12,653.16,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r03_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r03_c02.jpg,IMG_2027.jpg,30,3,2,416.64,652.62,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r03_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r03_c03.jpg,IMG_2027.jpg,30,3,3,651.15,652.07,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r03_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r03_c04.jpg,IMG_2027.jpg,30,3,4,885.67,651.52,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r03_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r03_c05.jpg,IMG_2027.jpg,30,3,5,1120.18,650.97,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r04_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r04_c01.jpg,IMG_2027.jpg,30,4,1,183.59,890.15,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r04_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r04_c02.jpg,IMG_2027.jpg,30,4,2,418.56,890.24,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r04_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r04_c03.jpg,IMG_2027.jpg,30,4,3,653.53,890.33,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r04_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r04_c04.jpg,IMG_2027.jpg,30,4,4,888.5,890.42,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r04_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r04_c05.jpg,IMG_2027.jpg,30,4,5,1123.48,890.52,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r05_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r05_c01.jpg,IMG_2027.jpg,30,5,1,185.05,1127.13,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r05_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r05_c02.jpg,IMG_2027.jpg,30,5,2,420.48,1127.86,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r05_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r05_c03.jpg,IMG_2027.jpg,30,5,3,655.91,1128.59,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r05_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r05_c04.jpg,IMG_2027.jpg,30,5,4,891.34,1129.33,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r05_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r05_c05.jpg,IMG_2027.jpg,30,5,5,1126.77,1130.06,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r06_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r06_c01.jpg,IMG_2027.jpg,30,6,1,186.51,1364.11,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r06_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r06_c02.jpg,IMG_2027.jpg,30,6,2,422.4,1365.48,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r06_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r06_c03.jpg,IMG_2027.jpg,30,6,3,658.29,1366.85,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r06_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r06_c04.jpg,IMG_2027.jpg,30,6,4,894.17,1368.23,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2027_r06_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2027_r06_c05.jpg,IMG_2027.jpg,30,6,5,1130.06,1369.6,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2027.json
IMG_2028_r01_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r01_c01.jpg,IMG_2028.jpg,30,1,1,138.97,202.97,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r01_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r01_c02.jpg,IMG_2028.jpg,30,1,2,368.91,202.97,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r01_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r01_c03.jpg,IMG_2028.jpg,30,1,3,598.85,202.97,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r01_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r01_c04.jpg,IMG_2028.jpg,30,1,4,828.8,202.97,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r01_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r01_c05.jpg,IMG_2028.jpg,30,1,5,1058.74,202.97,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r02_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r02_c01.jpg,IMG_2028.jpg,30,2,1,140.8,427.88,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r02_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r02_c02.jpg,IMG_2028.jpg,30,2,2,369.19,428.71,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r02_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r02_c03.jpg,IMG_2028.jpg,30,2,3,597.58,429.53,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r02_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r02_c04.jpg,IMG_2028.jpg,30,2,4,825.96,430.35,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r02_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r02_c05.jpg,IMG_2028.jpg,30,2,5,1054.35,431.18,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r03_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r03_c01.jpg,IMG_2028.jpg,30,3,1,142.63,652.8,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r03_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r03_c02.jpg,IMG_2028.jpg,30,3,2,369.46,654.44,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r03_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r03_c03.jpg,IMG_2028.jpg,30,3,3,596.29,656.09,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r03_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r03_c04.jpg,IMG_2028.jpg,30,3,4,823.13,657.74,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r03_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r03_c05.jpg,IMG_2028.jpg,30,3,5,1049.96,659.38,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r04_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r04_c01.jpg,IMG_2028.jpg,30,4,1,144.45,877.71,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r04_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r04_c02.jpg,IMG_2028.jpg,30,4,2,369.73,880.18,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r04_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r04_c03.jpg,IMG_2028.jpg,30,4,3,595.02,882.65,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r04_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r04_c04.jpg,IMG_2028.jpg,30,4,4,820.3,885.12,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r04_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r04_c05.jpg,IMG_2028.jpg,30,4,5,1045.58,887.59,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r05_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r05_c01.jpg,IMG_2028.jpg,30,5,1,146.28,1102.63,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r05_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r05_c02.jpg,IMG_2028.jpg,30,5,2,370.01,1105.92,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r05_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r05_c03.jpg,IMG_2028.jpg,30,5,3,593.73,1109.21,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r05_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r05_c04.jpg,IMG_2028.jpg,30,5,4,817.46,1112.5,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r05_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r05_c05.jpg,IMG_2028.jpg,30,5,5,1041.19,1115.79,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r06_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r06_c01.jpg,IMG_2028.jpg,30,6,1,148.11,1327.54,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r06_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r06_c02.jpg,IMG_2028.jpg,30,6,2,370.28,1331.66,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r06_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r06_c03.jpg,IMG_2028.jpg,30,6,3,592.46,1335.77,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r06_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r06_c04.jpg,IMG_2028.jpg,30,6,4,814.63,1339.89,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2028_r06_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2028_r06_c05.jpg,IMG_2028.jpg,30,6,5,1036.8,1344.0,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2028.json
IMG_2029_r01_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r01_c01.jpg,IMG_2029.jpg,30,1,1,104.23,199.31,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r01_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r01_c02.jpg,IMG_2029.jpg,30,1,2,336.0,199.77,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r01_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r01_c03.jpg,IMG_2029.jpg,30,1,3,567.77,200.23,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r01_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r01_c04.jpg,IMG_2029.jpg,30,1,4,799.54,200.68,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r01_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r01_c05.jpg,IMG_2029.jpg,30,1,5,1031.31,201.14,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r02_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r02_c01.jpg,IMG_2029.jpg,30,2,1,107.16,427.52,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r02_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r02_c02.jpg,IMG_2029.jpg,30,2,2,337.92,427.79,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r02_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r02_c03.jpg,IMG_2029.jpg,30,2,3,568.68,428.07,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r02_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r02_c04.jpg,IMG_2029.jpg,30,2,4,799.45,428.34,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r02_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r02_c05.jpg,IMG_2029.jpg,30,2,5,1030.21,428.61,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r03_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r03_c01.jpg,IMG_2029.jpg,30,3,1,110.08,655.72,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r03_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r03_c02.jpg,IMG_2029.jpg,30,3,2,339.84,655.81,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r03_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r03_c03.jpg,IMG_2029.jpg,30,3,3,569.6,655.91,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r03_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r03_c04.jpg,IMG_2029.jpg,30,3,4,799.36,656.0,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r03_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r03_c05.jpg,IMG_2029.jpg,30,3,5,1029.12,656.09,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r04_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r04_c01.jpg,IMG_2029.jpg,30,4,1,113.01,883.93,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r04_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r04_c02.jpg,IMG_2029.jpg,30,4,2,341.76,883.84,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r04_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r04_c03.jpg,IMG_2029.jpg,30,4,3,570.52,883.75,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r04_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r04_c04.jpg,IMG_2029.jpg,30,4,4,799.27,883.65,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r04_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r04_c05.jpg,IMG_2029.jpg,30,4,5,1028.02,883.56,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r05_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r05_c01.jpg,IMG_2029.jpg,30,5,1,115.93,1112.13,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r05_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r05_c02.jpg,IMG_2029.jpg,30,5,2,343.68,1111.86,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r05_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r05_c03.jpg,IMG_2029.jpg,30,5,3,571.43,1111.59,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r05_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r05_c04.jpg,IMG_2029.jpg,30,5,4,799.18,1111.31,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r05_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r05_c05.jpg,IMG_2029.jpg,30,5,5,1026.93,1111.04,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r06_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r06_c01.jpg,IMG_2029.jpg,30,6,1,118.86,1340.34,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r06_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r06_c02.jpg,IMG_2029.jpg,30,6,2,345.6,1339.88,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r06_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r06_c03.jpg,IMG_2029.jpg,30,6,3,572.34,1339.43,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r06_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r06_c04.jpg,IMG_2029.jpg,30,6,4,799.09,1338.97,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2029_r06_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2029_r06_c05.jpg,IMG_2029.jpg,30,6,5,1025.83,1338.51,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2029.json
IMG_2030_r01_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r01_c01.jpg,IMG_2030.jpg,30,1,1,71.31,219.43,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r01_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r01_c02.jpg,IMG_2030.jpg,30,1,2,298.97,218.51,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r01_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r01_c03.jpg,IMG_2030.jpg,30,1,3,526.62,217.6,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r01_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r01_c04.jpg,IMG_2030.jpg,30,1,4,754.28,216.68,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r01_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r01_c05.jpg,IMG_2030.jpg,30,1,5,981.94,215.77,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r02_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r02_c01.jpg,IMG_2030.jpg,30,2,1,72.77,441.05,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r02_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r02_c02.jpg,IMG_2030.jpg,30,2,2,299.7,440.69,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r02_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r02_c03.jpg,IMG_2030.jpg,30,2,3,526.63,440.32,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r02_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r02_c04.jpg,IMG_2030.jpg,30,2,4,753.55,439.95,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r02_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r02_c05.jpg,IMG_2030.jpg,30,2,5,980.48,439.59,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r03_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r03_c01.jpg,IMG_2030.jpg,30,3,1,74.24,662.67,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r03_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r03_c02.jpg,IMG_2030.jpg,30,3,2,300.43,662.86,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r03_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r03_c03.jpg,IMG_2030.jpg,30,3,3,526.63,663.04,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r03_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r03_c04.jpg,IMG_2030.jpg,30,3,4,752.82,663.22,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r03_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r03_c05.jpg,IMG_2030.jpg,30,3,5,979.02,663.41,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r04_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r04_c01.jpg,IMG_2030.jpg,30,4,1,75.7,884.3,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r04_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r04_c02.jpg,IMG_2030.jpg,30,4,2,301.17,885.03,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r04_c03.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r04_c03.jpg,IMG_2030.jpg,30,4,3,526.63,885.76,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r04_c04.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r04_c04.jpg,IMG_2030.jpg,30,4,4,752.09,886.49,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r04_c05.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r04_c05.jpg,IMG_2030.jpg,30,4,5,977.55,887.22,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r05_c01.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r05_c01.jpg,IMG_2030.jpg,30,5,1,77.17,1105.92,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
IMG_2030_r05_c02.jpg,/homes/mxqasim/Chocolathon/data/boxes/slots/empty/30/IMG_2030_r05_c02.jpg,IMG_2030.jpg,30,5,2,301.9,1107.2,empty,/homes/mxqasim/Chocolathon/data/boxes/grid_annotations/IMG_2030.json
